date,team1,team1_score,team2,team2_score,team1_FGA,team1_FG_pct,team1_FTA,team1_FT_pct,team1_TRB,team1_fg3a,team1_fg3_pct,team1_TOV,team1_stl,team1_blk,team1_ast,team2_FGA,team2_FG_pct,team2_FTA,team2_FT_pct,team2_TRB,team2_fg3a,team2_fg3_pct,team2_TOV,team2_stl,team2_blk,team2_ast,Home_Team_ID,Away_Team_ID,HomeWin,month
2024-01-29,New Orleans,112,Boston,118,91,0.505,13,0.769,40,35,0.286,12,7,6,21,85,0.506,20,0.75,40,46,0.37,11,7,5,27,20,10,1,2
2024-01-29,Utah,114,Brooklyn,147,86,0.453,34,0.794,44,27,0.333,17,3,7,23,105,0.514,19,0.947,50,45,0.467,8,12,9,41,7,21,1,2
2024-01-29,New York,113,Charlotte,92,84,0.524,16,0.813,42,37,0.324,9,5,3,25,81,0.457,14,0.5,41,32,0.344,13,4,6,23,5,18,0,2
2024-01-29,LA Clippers,108,Cleveland,118,80,0.475,28,0.75,37,34,0.324,12,8,3,28,86,0.488,26,0.808,46,40,0.325,13,6,3,28,9,6,1,2
2024-01-29,Orlando,129,Dallas,131,88,0.511,28,0.75,35,38,0.474,11,7,1,27,69,0.623,43,0.744,35,27,0.481,15,6,2,27,17,16,1,2
2024-01-29,Milwaukee,107,Denver,113,84,0.429,25,0.76,40,40,0.4,12,3,7,24,91,0.484,24,0.875,47,18,0.222,8,7,4,29,8,11,1,2
2024-01-29,LA Lakers,119,Houston,135,91,0.495,26,0.615,35,35,0.371,12,10,6,26,98,0.531,25,0.76,56,36,0.333,15,10,2,36,29,23,1,2
2024-01-29,Sacramento,103,Memphis,94,84,0.512,10,0.6,51,38,0.289,19,10,1,24,80,0.375,28,0.75,37,36,0.361,14,11,1,22,12,4,0,2
2024-01-29,Phoenix,118,Miami,105,94,0.489,17,0.706,47,40,0.35,7,8,8,30,84,0.393,25,1.0,44,36,0.389,11,5,5,20,25,24,0,2
2024-01-29,Minnesota,107,Oklahoma City,101,83,0.482,15,0.867,45,29,0.483,13,7,2,21,79,0.443,22,0.773,38,35,0.4,12,5,7,21,27,28,0,2
2024-01-29,Philadelphia,104,Portland,130,83,0.446,28,0.893,34,29,0.172,14,6,5,17,84,0.548,29,0.897,39,28,0.429,13,7,5,29,3,26,1,2
2024-01-29,Washington,118,San Antonio,113,86,0.535,24,0.708,45,25,0.36,18,9,8,32,92,0.467,17,0.882,36,30,0.4,14,10,7,31,15,0,0,2
2024-01-30,LA Lakers,122,Atlanta,138,90,0.533,25,0.56,37,33,0.364,14,12,3,28,101,0.525,18,0.889,46,38,0.421,12,10,2,32,22,23,1,2
2024-01-30,Indiana,124,Boston,129,108,0.463,15,0.8,50,39,0.308,7,4,2,33,87,0.54,22,0.818,40,36,0.472,10,6,9,25,20,1,1,2
2024-01-30,Toronto,118,Chicago,107,83,0.518,20,0.9,38,29,0.483,19,10,4,34,75,0.507,27,0.741,33,32,0.344,17,9,9,21,2,14,0,2
2024-01-30,Philadelphia,107,Golden State,119,85,0.459,21,0.762,39,30,0.433,16,14,2,11,79,0.557,19,0.895,42,32,0.438,16,6,6,32,19,26,1,2
2024-01-30,Utah,103,New York,118,86,0.453,17,0.765,43,36,0.333,14,3,5,23,94,0.468,18,0.944,45,34,0.382,5,9,7,29,18,21,1,2
2024-01-31,Phoenix,136,Brooklyn,120,79,0.62,32,0.75,42,28,0.5,15,5,6,35,94,0.5,13,0.769,27,39,0.41,11,11,1,28,7,24,0,2
2024-01-31,Chicago,117,Charlotte,110,87,0.517,22,0.727,44,29,0.379,9,4,7,28,90,0.444,17,0.824,40,46,0.348,9,4,6,25,5,2,0,2
2024-01-31,Detroit,121,Cleveland,128,81,0.556,19,0.789,35,31,0.516,17,8,3,27,89,0.528,23,0.957,33,35,0.343,9,13,5,26,9,13,1,2
2024-01-31,New Orleans,110,Houston,99,82,0.5,24,0.708,56,34,0.324,16,3,6,20,87,0.402,17,0.941,29,44,0.295,5,11,2,19,29,10,0,2
2024-01-31,Sacramento,106,Miami,115,93,0.441,18,0.667,44,40,0.3,9,6,3,26,84,0.5,23,0.783,49,28,0.464,8,3,2,38,25,4,1,2
2024-01-31,Dallas,87,Minnesota,121,76,0.408,26,0.731,31,29,0.207,16,4,4,18,80,0.563,30,0.6,45,30,0.433,10,6,4,31,28,17,1,2
2024-01-31,Denver,100,Oklahoma City,105,93,0.398,16,0.688,47,37,0.405,8,7,9,21,87,0.425,25,0.8,53,26,0.423,11,2,9,24,27,8,1,2
2024-01-31,Milwaukee,116,Portland,119,92,0.489,18,0.722,39,45,0.289,13,7,5,27,92,0.533,9,1.0,39,28,0.429,11,9,1,26,3,11,1,2
2024-01-31,Orlando,108,San Antonio,98,86,0.477,23,0.826,45,20,0.35,15,10,5,29,80,0.45,24,0.708,41,31,0.29,17,9,9,24,15,16,0,2
2024-01-31,LA Clippers,125,Washington,109,100,0.47,22,0.864,52,30,0.4,8,9,7,25,97,0.464,15,0.667,45,29,0.31,13,4,10,19,0,6,0,2
2024-02-01,LA Lakers,114,Boston,105,94,0.404,26,0.731,52,36,0.528,7,11,2,30,97,0.423,7,1.0,54,48,0.333,15,4,12,30,20,23,0,3
2024-02-01,Cleveland,108,Memphis,101,86,0.477,18,0.667,48,35,0.4,14,6,8,26,90,0.411,17,0.882,43,38,0.316,12,9,12,25,12,9,0,3
2024-02-01,Indiana,105,New York,109,93,0.452,13,0.615,44,33,0.394,13,9,9,21,103,0.398,25,0.76,60,38,0.211,10,8,7,15,18,1,1,3
2024-02-01,Philadelphia,127,Utah,124,94,0.5,21,0.905,40,32,0.438,4,6,11,27,87,0.517,25,0.88,43,36,0.333,9,3,9,36,21,26,0,3
2024-02-02,Phoenix,120,Atlanta,129,88,0.534,14,0.857,38,37,0.378,16,6,5,31,95,0.516,18,0.778,43,44,0.386,9,7,4,29,22,24,1,3
2024-02-02,Portland,108,Denver,120,80,0.463,30,0.8,37,28,0.357,8,7,4,14,91,0.505,17,0.941,48,36,0.333,11,3,6,34,8,3,1,3
2024-02-02,LA Clippers,136,Detroit,125,89,0.596,19,0.842,36,29,0.483,9,12,5,31,89,0.506,24,0.75,38,40,0.425,16,5,3,28,13,6,0,3
2024-02-02,Toronto,106,Houston,135,91,0.44,20,0.75,37,33,0.333,14,11,5,17,93,0.591,17,0.824,49,31,0.355,14,9,3,30,29,14,1,3
2024-02-02,Sacramento,133,Indiana,122,90,0.567,28,0.643,38,34,0.382,16,15,3,26,85,0.541,24,0.833,39,29,0.345,22,13,3,23,1,4,0,3
2024-02-02,Golden State,121,Memphis,101,83,0.554,22,0.818,46,29,0.379,14,7,8,32,87,0.402,24,0.708,37,46,0.304,13,7,4,30,12,19,0,3
2024-02-02,Orlando,108,Minnesota,106,85,0.459,26,0.808,42,25,0.36,13,11,4,24,82,0.463,20,0.9,38,38,0.316,17,8,5,24,28,16,0,3
2024-02-02,Charlotte,106,Oklahoma City,126,92,0.446,14,0.714,35,31,0.452,14,12,4,22,75,0.587,27,0.778,44,36,0.472,16,10,10,31,27,5,1,3
2024-02-02,New Orleans,114,San Antonio,113,95,0.484,21,0.714,39,26,0.269,9,14,3,29,96,0.479,18,0.611,55,39,0.256,18,6,10,35,15,10,0,3
2024-02-02,Miami,110,Washington,102,88,0.432,35,0.771,59,31,0.226,12,4,1,24,90,0.411,21,0.81,43,42,0.262,8,5,4,28,0,25,0,3
2024-02-03,Golden State,134,Atlanta,141,112,0.446,20,0.8,57,56,0.321,14,4,7,26,114,0.482,22,0.773,57,43,0.326,8,5,4,27,22,19,1,3
2024-02-03,Sacramento,123,Chicago,115,84,0.5,29,0.828,40,39,0.385,16,12,1,33,91,0.462,22,0.909,47,34,0.324,16,13,3,24,2,4,0,3
2024-02-03,Milwaukee,129,Dallas,117,88,0.568,25,0.68,36,30,0.4,11,13,2,34,81,0.494,23,0.913,42,39,0.41,21,9,1,22,17,11,0,3
2024-02-03,LA Lakers,113,New York,105,80,0.488,27,0.852,38,31,0.387,5,4,11,28,100,0.41,15,0.867,51,35,0.286,7,1,4,21,18,23,0,3
2024-02-03,Brooklyn,136,Philadelphia,121,95,0.516,23,0.783,53,51,0.392,10,3,5,35,96,0.458,27,0.778,44,29,0.414,5,7,1,26,26,7,0,3
2024-02-03,Cleveland,117,San Antonio,101,97,0.474,13,0.923,51,44,0.295,9,6,4,31,98,0.367,21,0.81,54,40,0.3,11,6,6,23,15,9,0,3
2024-02-04,Memphis,91,Boston,131,92,0.38,12,0.833,46,38,0.289,20,5,3,19,99,0.485,18,0.889,57,51,0.373,10,12,4,30,20,12,1,3
2024-02-04,Indiana,115,Charlotte,99,92,0.489,18,0.778,49,33,0.333,11,5,4,34,88,0.398,25,0.84,43,29,0.276,10,6,5,18,5,1,0,3
2024-02-04,Portland,103,Denver,112,85,0.459,15,0.933,42,31,0.355,13,6,3,29,86,0.488,19,0.842,42,28,0.429,8,8,6,26,8,3,1,3
2024-02-04,Orlando,111,Detroit,99,84,0.536,15,0.733,37,24,0.417,10,7,3,22,80,0.45,22,0.864,36,31,0.258,15,6,5,22,13,16,0,3
2024-02-04,LA Clippers,103,Miami,95,77,0.442,22,0.864,48,39,0.41,15,6,5,23,91,0.418,12,0.917,45,30,0.267,10,9,0,24,25,6,0,3
2024-02-04,Houston,90,Minnesota,111,88,0.352,27,0.667,41,30,0.333,11,10,7,20,90,0.444,27,0.741,58,30,0.367,15,6,11,21,28,29,1,3
2024-02-04,Toronto,127,Oklahoma City,135,101,0.475,21,0.81,48,35,0.4,11,6,5,38,110,0.473,8,1.0,45,63,0.365,10,6,8,40,27,14,1,3
2024-02-04,Milwaukee,108,Utah,123,84,0.464,25,0.6,32,41,0.366,11,8,3,27,89,0.483,24,0.833,52,44,0.386,16,3,3,31,21,11,1,3
2024-02-04,Phoenix,140,Washington,112,88,0.614,26,0.808,42,25,0.44,17,13,6,33,96,0.49,17,0.647,35,32,0.219,18,11,4,32,0,24,0,3
2024-02-05,LA Clippers,149,Atlanta,144,89,0.584,31,0.774,36,35,0.6,7,8,5,32,95,0.537,27,0.815,39,39,0.513,11,5,4,35,22,6,0,3
2024-02-05,Golden State,109,Brooklyn,98,93,0.462,23,0.826,60,22,0.182,13,7,8,24,89,0.382,22,0.773,38,42,0.31,10,7,12,23,7,19,0,3
2024-02-05,LA Lakers,124,Charlotte,118,89,0.562,19,0.842,48,34,0.235,16,5,6,36,96,0.49,14,0.786,34,32,0.406,9,9,1,26,5,23,0,3
2024-02-05,Sacramento,110,Cleveland,136,93,0.462,12,0.583,40,44,0.386,12,5,1,28,88,0.58,17,0.647,45,41,0.561,8,10,5,36,9,4,1,3
2024-02-05,Toronto,100,New Orleans,138,84,0.476,15,0.667,38,31,0.323,18,4,6,27,104,0.51,13,1.0,51,45,0.422,7,11,5,36,10,14,1,3
2024-02-05,Dallas,118,Philadelphia,102,87,0.483,23,0.739,44,43,0.395,9,6,4,28,93,0.43,20,0.7,51,29,0.276,11,8,5,20,26,17,0,3
2024-02-06,Dallas,119,Brooklyn,107,91,0.505,13,0.615,45,43,0.442,10,7,3,25,91,0.451,15,0.867,43,33,0.364,10,6,5,33,7,17,0,3
2024-02-06,Minnesota,123,Chicago,129,92,0.457,26,0.731,42,45,0.444,13,6,5,28,93,0.484,32,0.844,48,30,0.4,14,9,16,24,2,28,1,3
2024-02-06,Houston,129,Indiana,132,97,0.515,23,0.739,48,25,0.48,15,5,3,26,86,0.628,14,0.643,25,32,0.469,12,7,7,35,1,29,1,3
2024-02-06,Orlando,95,Miami,121,80,0.438,21,0.714,39,35,0.286,18,7,3,25,87,0.54,18,0.778,45,36,0.361,13,10,3,31,25,16,1,3
2024-02-06,Memphis,113,New York,123,80,0.513,16,0.625,35,37,0.568,18,4,5,33,86,0.558,20,0.8,37,27,0.407,10,12,5,28,18,12,1,3
2024-02-06,Milwaukee,106,Phoenix,114,90,0.433,25,0.6,44,40,0.325,12,10,4,23,87,0.506,27,0.667,49,28,0.286,13,8,5,17,24,11,1,3
2024-02-06,Oklahoma City,117,Utah,124,90,0.478,18,0.667,32,37,0.514,11,9,9,26,89,0.517,20,0.9,48,35,0.4,17,9,8,29,21,27,1,3
2024-02-07,Atlanta,117,Boston,125,102,0.422,20,0.9,49,41,0.317,9,8,2,24,93,0.527,11,0.909,45,49,0.347,14,6,9,33,20,22,1,3
2024-02-07,Toronto,123,Charlotte,117,81,0.531,24,0.833,41,33,0.515,9,5,3,30,90,0.489,20,0.65,38,39,0.41,10,6,2,27,5,14,0,3
2024-02-07,New Orleans,117,LA Clippers,106,88,0.534,16,0.688,38,32,0.375,12,13,5,30,78,0.462,26,0.846,37,32,0.375,19,7,2,23,6,10,0,3
2024-02-07,San Antonio,104,Miami,116,90,0.456,17,0.588,46,37,0.324,14,6,2,30,87,0.494,23,0.783,45,38,0.316,10,8,2,29,25,15,1,3
2024-02-07,Golden State,127,Philadelphia,104,94,0.5,22,0.773,52,38,0.421,12,7,8,30,98,0.418,14,1.0,40,32,0.25,14,7,8,21,26,19,0,3
2024-02-07,Detroit,133,Sacramento,120,84,0.56,22,1.0,48,31,0.548,11,2,2,32,95,0.474,22,0.682,33,44,0.341,4,7,6,31,4,13,0,3
2024-02-07,Cleveland,114,Washington,106,88,0.489,22,0.727,46,35,0.343,14,4,5,25,94,0.447,9,0.667,47,40,0.4,15,10,5,27,0,9,0,3
2024-02-08,Cleveland,118,Brooklyn,95,80,0.538,17,1.0,48,37,0.405,15,8,13,26,93,0.398,14,0.786,34,25,0.4,12,9,3,22,7,9,0,3
2024-02-08,Golden State,131,Indiana,109,93,0.559,13,0.769,49,32,0.531,17,7,7,33,81,0.481,27,0.704,30,31,0.387,14,11,6,31,1,19,0,3
2024-02-08,Denver,114,LA Lakers,106,97,0.485,7,0.857,50,32,0.438,12,4,6,33,89,0.461,22,0.727,39,25,0.32,7,12,10,27,23,8,0,3
2024-02-08,Chicago,118,Memphis,110,79,0.544,22,0.909,46,26,0.462,14,3,4,24,91,0.462,13,0.615,34,46,0.391,9,8,4,26,12,2,0,3
2024-02-08,Minnesota,129,Milwaukee,105,87,0.552,16,0.75,43,41,0.512,8,8,3,34,81,0.494,16,0.688,35,33,0.424,13,6,3,35,11,28,0,3
2024-02-08,Dallas,122,New York,108,82,0.524,23,0.783,40,42,0.429,8,7,6,30,94,0.447,11,0.909,46,37,0.378,14,5,2,27,18,17,0,3
2024-02-08,San Antonio,111,Orlando,127,81,0.519,17,0.941,27,35,0.314,14,7,5,29,82,0.598,20,0.65,39,27,0.593,16,11,5,34,16,15,1,3
2024-02-08,Utah,115,Phoenix,129,94,0.436,31,0.677,52,35,0.343,15,7,7,28,88,0.591,16,0.688,37,29,0.483,12,10,7,37,24,21,1,3
2024-02-08,Detroit,128,Portland,122,93,0.484,31,0.71,45,27,0.593,16,3,7,26,89,0.461,33,0.879,38,30,0.367,15,9,7,29,3,13,0,3
2024-02-09,Washington,129,Boston,133,95,0.474,21,0.905,39,47,0.426,12,8,1,32,92,0.522,28,0.929,49,34,0.324,13,9,5,25,20,0,1,3
2024-02-09,New Orleans,122,LA Lakers,139,89,0.517,23,0.826,41,29,0.379,13,5,7,28,88,0.557,32,0.844,32,31,0.452,7,5,5,32,23,10,1,3
2024-02-09,Charlotte,84,Milwaukee,120,79,0.342,29,0.793,48,29,0.241,13,2,2,17,94,0.436,24,0.833,53,52,0.346,5,8,5,26,11,5,1,3
2024-02-09,Atlanta,127,Philadelphia,121,81,0.519,33,0.818,40,36,0.444,13,4,9,31,98,0.429,29,0.759,49,45,0.333,9,7,6,24,26,22,0,3
2024-02-09,Denver,106,Sacramento,135,82,0.463,28,0.714,35,29,0.345,20,9,5,26,87,0.586,18,0.889,42,34,0.5,16,11,1,32,4,8,1,3
2024-02-09,Houston,104,Toronto,107,85,0.447,16,0.813,48,38,0.395,21,5,3,22,95,0.421,19,0.895,41,33,0.303,11,14,8,24,14,29,1,3
2024-02-10,Houston,113,Atlanta,122,100,0.44,19,0.632,58,43,0.302,17,6,6,22,88,0.455,37,0.757,41,41,0.341,11,7,8,25,22,29,1,3
2024-02-10,San Antonio,103,Brooklyn,123,91,0.396,21,0.952,41,34,0.324,14,5,3,20,87,0.563,11,0.727,41,34,0.5,11,8,7,31,7,15,1,3
2024-02-10,Memphis,106,Charlotte,115,92,0.467,8,0.5,32,44,0.364,12,12,5,33,82,0.573,7,0.714,43,31,0.516,19,8,4,30,5,12,1,3
2024-02-10,Oklahoma City,111,Dallas,146,98,0.388,21,0.857,40,47,0.362,10,5,4,23,91,0.582,33,0.758,54,38,0.395,12,8,3,30,17,27,1,3
2024-02-10,Phoenix,112,Golden State,113,94,0.457,16,0.938,42,34,0.324,14,9,8,28,101,0.446,11,0.545,52,41,0.415,13,6,2,33,19,24,1,3
2024-02-10,Detroit,106,LA Clippers,112,102,0.441,7,1.0,57,30,0.3,14,7,2,27,82,0.451,26,0.962,35,39,0.333,11,9,6,20,6,13,1,3
2024-02-10,Indiana,125,New York,111,82,0.61,19,0.579,41,29,0.483,15,4,3,30,84,0.476,23,0.913,32,32,0.313,9,7,4,16,18,1,0,3
2024-02-10,Chicago,108,Orlando,114,99,0.434,14,0.714,43,37,0.324,8,10,6,21,88,0.466,26,0.731,48,39,0.333,15,4,6,23,16,2,1,3
2024-02-10,New Orleans,93,Portland,84,76,0.474,16,0.688,36,27,0.37,12,9,6,27,76,0.434,17,0.706,42,21,0.286,17,7,4,19,3,10,0,3
2024-02-10,Cleveland,119,Toronto,95,92,0.522,13,0.692,47,41,0.341,10,5,4,36,87,0.402,23,0.696,40,31,0.29,11,7,3,22,14,9,0,3
2024-02-10,Philadelphia,119,Washington,113,100,0.48,23,0.652,48,27,0.296,11,8,4,28,86,0.488,21,0.762,39,35,0.371,15,7,8,28,0,26,0,3
2024-02-11,Boston,110,Miami,106,81,0.506,17,0.706,42,39,0.41,9,1,9,27,97,0.412,15,0.933,45,40,0.3,7,4,2,21,25,20,0,3
2024-02-11,Sacramento,113,Oklahoma City,127,90,0.489,13,0.692,40,42,0.381,18,5,5,32,85,0.541,27,0.815,36,27,0.481,9,8,9,30,27,4,1,3
2024-02-12,Chicago,136,Atlanta,126,92,0.554,29,0.724,43,28,0.464,6,6,2,29,94,0.468,29,0.828,49,43,0.326,11,4,3,33,22,2,0,3
2024-02-12,Indiana,102,Charlotte,111,83,0.506,16,0.625,32,30,0.267,11,9,3,31,82,0.537,16,0.813,46,34,0.294,16,5,3,27,5,1,1,3
2024-02-12,Philadelphia,123,Cleveland,121,88,0.545,19,0.842,42,26,0.423,10,5,4,25,92,0.478,25,0.8,43,37,0.351,10,6,8,33,9,26,0,3
2024-02-12,Washington,104,Dallas,112,106,0.415,15,0.6,52,32,0.219,15,9,7,27,96,0.448,26,0.654,56,36,0.25,16,7,12,27,17,0,1,3
2024-02-12,New York,103,Houston,105,92,0.457,12,0.583,51,36,0.333,16,4,4,19,80,0.45,33,0.697,39,26,0.385,11,12,3,22,29,18,1,3
2024-02-12,Minnesota,121,LA Clippers,100,86,0.535,19,0.947,41,34,0.324,11,9,7,33,84,0.405,26,0.885,36,28,0.321,13,6,3,20,6,28,0,3
2024-02-12,New Orleans,96,Memphis,87,78,0.41,24,0.792,49,35,0.371,17,12,4,21,81,0.42,8,0.875,36,44,0.273,17,7,8,28,12,10,0,3
2024-02-12,Denver,95,Milwaukee,112,94,0.383,17,0.706,48,40,0.275,13,7,2,24,84,0.5,18,0.667,51,34,0.471,12,8,6,30,11,8,1,3
2024-02-12,San Antonio,122,Toronto,99,87,0.529,23,0.826,46,30,0.367,17,12,13,37,98,0.398,16,0.813,47,31,0.258,19,11,4,25,14,15,0,3
2024-02-12,Golden State,129,Utah,107,100,0.48,17,0.765,51,44,0.455,13,8,4,31,92,0.446,16,0.875,44,32,0.344,17,8,7,23,21,19,0,3
2024-02-13,Boston,118,Brooklyn,110,83,0.518,23,0.739,39,37,0.405,13,6,1,31,79,0.494,26,0.654,37,33,0.455,12,6,3,28,7,20,0,3
2024-02-13,Detroit,111,LA Lakers,125,108,0.417,17,0.765,50,28,0.286,10,8,2,30,84,0.512,30,0.833,47,35,0.4,15,6,11,32,23,13,1,3
2024-02-13,Miami,123,Milwaukee,97,87,0.517,18,0.778,47,40,0.475,14,10,3,34,83,0.446,11,0.909,38,39,0.333,18,8,4,24,11,25,0,3
2024-02-13,Oklahoma City,127,Orlando,113,84,0.548,24,0.917,31,32,0.406,11,9,8,28,91,0.451,25,0.8,48,36,0.306,16,6,3,29,16,27,0,3
2024-02-13,Sacramento,125,Phoenix,130,95,0.516,24,0.75,50,31,0.29,13,8,6,27,85,0.518,36,0.806,39,31,0.419,12,11,6,29,24,4,1,3
2024-02-13,Minnesota,121,Portland,109,84,0.464,34,0.882,41,33,0.394,12,8,9,24,87,0.448,25,0.8,44,29,0.379,16,5,1,26,3,28,0,3
2024-02-14,Brooklyn,86,Boston,136,81,0.383,15,0.933,31,31,0.323,11,5,1,27,91,0.571,12,0.833,51,45,0.489,8,6,5,32,20,7,1,3
2024-02-14,Atlanta,99,Charlotte,122,89,0.404,20,0.9,45,38,0.237,16,5,6,23,89,0.494,20,0.95,46,37,0.405,12,7,4,27,5,22,1,3
2024-02-14,Chicago,105,Cleveland,108,83,0.458,17,0.882,44,33,0.424,14,5,3,18,83,0.482,21,0.762,36,37,0.324,8,6,2,31,9,2,1,3
2024-02-14,San Antonio,93,Dallas,116,100,0.36,15,0.733,44,40,0.25,11,8,7,29,92,0.533,10,0.7,55,30,0.367,15,6,10,28,17,15,1,3
2024-02-14,Sacramento,102,Denver,98,89,0.438,19,0.789,48,33,0.273,14,7,5,21,89,0.393,22,0.864,45,26,0.346,12,6,5,27,8,4,0,3
2024-02-14,LA Clippers,130,Golden State,125,88,0.5,37,0.784,48,38,0.342,12,6,4,28,103,0.456,18,0.722,47,47,0.383,9,7,2,34,19,6,0,3
2024-02-14,Houston,113,Memphis,121,102,0.412,28,0.643,56,36,0.306,9,9,4,20,79,0.494,41,0.683,46,35,0.429,11,8,11,27,12,29,1,3
2024-02-14,Washington,126,New Orleans,133,92,0.478,20,0.85,42,45,0.467,19,7,3,35,89,0.562,29,0.793,39,32,0.313,10,14,6,36,10,0,1,3
2024-02-14,New York,100,Orlando,118,84,0.417,24,0.792,34,29,0.379,10,8,0,15,76,0.632,11,0.909,34,26,0.462,12,7,7,25,16,18,1,3
2024-02-14,Miami,109,Philadelphia,104,88,0.477,15,0.933,43,35,0.314,13,10,1,27,86,0.477,16,0.75,39,35,0.286,14,3,1,29,26,25,0,3
2024-02-14,Detroit,100,Phoenix,116,99,0.384,22,0.636,48,37,0.27,19,14,5,26,77,0.455,44,0.818,54,31,0.323,23,15,11,28,24,13,1,3
2024-02-14,Indiana,127,Toronto,125,97,0.485,23,0.696,39,41,0.415,8,9,9,32,98,0.51,26,0.731,56,26,0.231,15,6,7,30,14,1,0,3
2024-02-14,LA Lakers,138,Utah,122,91,0.571,24,0.833,37,31,0.452,9,8,4,34,101,0.485,13,0.769,44,45,0.311,13,5,7,29,21,23,0,3
2024-02-15,Milwaukee,110,Memphis,113,90,0.467,20,0.75,44,44,0.25,13,10,5,24,83,0.53,19,0.632,40,26,0.5,16,9,3,30,12,11,1,3
2024-02-15,Minnesota,128,Portland,91,89,0.517,27,0.926,52,30,0.367,13,8,5,24,83,0.373,30,0.7,35,29,0.276,15,8,5,18,3,28,0,3
2024-02-15,Golden State,140,Utah,137,92,0.533,28,0.786,41,42,0.476,13,8,6,42,93,0.462,32,0.906,48,49,0.449,16,10,3,33,21,19,0,3
2024-02-22,Boston,129,Chicago,112,83,0.542,21,0.762,36,47,0.489,13,10,11,27,94,0.468,16,0.875,45,28,0.357,13,6,2,30,2,20,0,3
2024-02-22,Orlando,116,Cleveland,109,84,0.512,18,0.889,33,25,0.56,13,8,3,26,70,0.557,26,0.808,33,22,0.455,17,8,5,31,9,16,0,3
2024-02-22,Phoenix,113,Dallas,123,83,0.482,24,0.75,41,36,0.417,16,7,4,20,90,0.478,21,0.857,39,44,0.432,10,10,5,24,17,24,1,3
2024-02-22,Washington,110,Denver,130,104,0.385,23,0.565,40,38,0.447,14,14,1,30,101,0.554,15,0.733,60,31,0.226,16,11,11,41,8,0,1,3
2024-02-22,LA Lakers,110,Golden State,128,88,0.489,21,0.667,41,35,0.286,11,5,9,28,107,0.467,14,0.857,48,41,0.39,9,6,4,32,19,23,1,3
2024-02-22,Detroit,115,Indiana,129,89,0.528,18,0.5,41,30,0.4,15,6,4,27,94,0.532,19,0.842,42,30,0.433,13,10,5,36,1,13,1,3
2024-02-22,Houston,105,New Orleans,127,82,0.439,28,0.643,44,41,0.366,22,6,5,27,96,0.521,18,0.611,43,41,0.39,13,16,6,35,10,29,1,3
2024-02-22,LA Clippers,107,Oklahoma City,129,93,0.452,13,0.846,42,32,0.375,14,6,2,27,90,0.556,17,0.706,44,35,0.486,12,9,11,24,27,6,1,3
2024-02-22,New York,110,Philadelphia,96,79,0.481,27,0.704,45,34,0.441,15,11,6,24,84,0.44,14,0.857,38,29,0.345,18,7,3,23,26,18,0,3
2024-02-22,San Antonio,122,Sacramento,127,98,0.51,16,0.688,42,25,0.44,8,9,5,37,93,0.559,14,0.714,42,33,0.394,10,5,6,29,4,15,1,3
2024-02-22,Brooklyn,93,Toronto,121,80,0.413,22,0.727,39,37,0.297,19,7,2,19,84,0.488,30,0.833,45,31,0.452,10,10,6,24,14,7,1,3
2024-02-22,Charlotte,115,Utah,107,92,0.435,22,0.682,42,42,0.476,9,11,3,28,86,0.43,27,0.889,54,39,0.231,19,3,2,26,21,5,0,3
2024-02-23,Toronto,123,Atlanta,121,102,0.49,8,1.0,47,39,0.385,11,3,7,37,106,0.434,24,0.708,54,39,0.308,9,5,4,27,22,14,0,3
2024-02-23,Charlotte,84,Golden State,97,88,0.364,11,0.818,43,39,0.282,18,13,6,21,89,0.427,10,0.8,53,42,0.31,21,7,7,28,19,5,1,3
2024-02-23,Phoenix,110,Houston,114,95,0.4,35,0.771,58,31,0.226,10,10,8,23,93,0.398,34,0.735,54,45,0.333,14,8,5,25,29,24,1,3
2024-02-23,San Antonio,118,LA Lakers,123,96,0.438,23,0.826,47,38,0.395,14,9,7,33,95,0.516,18,0.778,46,27,0.407,12,7,4,28,23,15,1,3
2024-02-23,LA Clippers,101,Memphis,95,84,0.44,17,0.882,51,32,0.375,20,7,2,20,91,0.418,16,0.688,41,35,0.229,12,12,3,26,12,6,0,3
2024-02-23,Milwaukee,112,Minnesota,107,87,0.471,25,0.68,47,37,0.351,10,10,4,24,98,0.439,13,0.615,52,35,0.371,13,8,4,23,28,11,0,3
2024-02-23,Miami,106,New Orleans,95,82,0.463,25,0.68,46,29,0.448,14,6,11,20,104,0.375,13,0.769,54,32,0.219,11,6,7,20,10,25,0,3
2024-02-23,Washington,106,Oklahoma City,147,104,0.394,21,0.714,43,38,0.237,14,10,3,20,92,0.598,21,0.81,56,40,0.5,15,5,9,30,27,0,1,3
2024-02-23,Cleveland,97,Philadelphia,104,80,0.425,31,0.677,43,27,0.296,10,5,8,24,90,0.444,15,0.8,51,29,0.414,9,6,7,20,26,9,1,3
2024-02-23,Denver,127,Portland,112,85,0.588,22,0.636,45,33,0.394,12,8,6,38,101,0.455,18,0.667,45,25,0.32,10,11,2,25,3,8,0,3
2024-02-24,Orlando,112,Detroit,109,87,0.494,21,0.667,46,24,0.5,10,9,9,25,85,0.506,13,0.692,36,31,0.452,12,7,7,29,13,16,0,3
2024-02-24,Brooklyn,86,Minnesota,101,104,0.337,11,0.909,56,35,0.171,11,7,2,20,84,0.429,23,0.739,51,38,0.316,12,6,9,22,28,7,1,3
